request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"4988b3be-8397-4dd0-8588-42e70d39ccd6",GET,/customer/booking/create,,,200,text/html;charset=utf-8,"payload=JS123456&price=EUR+0.00&id=0&version=0&draftMode=true&lastCreditCardNibble=&travelClass=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ECONOMY%22%2C%22label%22%3A%22ECONOMY%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BUSINESS%22%2C%22label%22%3A%22BUSINESS%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&flights=%5B%7B%22key%22%3A%2267%22%2C%22label%22%3A%22JFK+%E2%80%93+LAX+%282025-03-01+08%3A30%3A00.0+%E2%80%93+2025-03-01+13%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2268%22%2C%22label%22%3A%22LAX+%E2%80%93+LHR+%282025-03-01+14%3A00%3A00.0+%E2%80%93+2025-03-01+19%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2269%22%2C%22label%22%3A%22LAX+%E2%80%93+LHR+%282025-03-02+10%3A00%3A00.0+%E2%80%93+2025-03-02+15%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2270%22%2C%22label%22%3A%22LHR+%E2%80%93+CDG+%282025-03-02+15%3A30%3A00.0+%E2%80%93+2025-03-02+20%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2271%22%2C%22label%22%3A%22LHR+%E2%80%93+CDG+%282025-03-03+01%3A00%3A00.0+%E2%80%93+2025-03-03+06%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2272%22%2C%22label%22%3A%22CDG+%E2%80%93+TXL+%282025-03-03+06%3A30%3A00.0+%E2%80%93+2025-03-03+11%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2273%22%2C%22label%22%3A%22TXL+%E2%80%93+HND+%282025-03-04+06%3A00%3A00.0+%E2%80%93+2025-03-04+11%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2274%22%2C%22label%22%3A%22HND+%E2%80%93+SYD+%282025-03-04+11%3A30%3A00.0+%E2%80%93+2025-03-04+16%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2275%22%2C%22label%22%3A%22SYD+%E2%80%93+FCO+%282025-03-05+07%3A30%3A00.0+%E2%80%93+2025-03-05+12%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2276%22%2C%22label%22%3A%22FCO+%E2%80%93+MAD+%282025-03-05+13%3A00%3A00.0+%E2%80%93+2025-03-05+18%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2277%22%2C%22label%22%3A%22MAD+%E2%80%93+PEK+%282025-03-06+14%3A30%3A00.0+%E2%80%93+2025-03-06+19%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2278%22%2C%22label%22%3A%22PEK+%E2%80%93+DUB+%282025-03-06+20%3A00%3A00.0+%E2%80%93+2025-03-06+01%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2279%22%2C%22label%22%3A%22DUB+%E2%80%93+DEL+%282025-03-07+07%3A00%3A00.0+%E2%80%93+2025-03-07+12%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2280%22%2C%22label%22%3A%22DEL+%E2%80%93+GIG+%282025-03-07+12%3A30%3A00.0+%E2%80%93+2025-03-07+17%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2281%22%2C%22label%22%3A%22GIG+%E2%80%93+CPT+%282025-03-08+03%3A30%3A00.0+%E2%80%93+2025-03-08+08%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2282%22%2C%22label%22%3A%22CPT+%E2%80%93+MEX+%282025-03-08+09%3A00%3A00.0+%E2%80%93+2025-03-08+14%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2283%22%2C%22label%22%3A%22MEX+%E2%80%93+SIN+%282025-03-09+06%3A45%3A00.0+%E2%80%93+2025-03-09+11%3A45%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2284%22%2C%22label%22%3A%22SIN+%E2%80%93+HKG+%282025-03-09+12%3A00%3A00.0+%E2%80%93+2025-03-09+17%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2285%22%2C%22label%22%3A%22HKG+%E2%80%93+IST+%282025-03-10+09%3A00%3A00.0+%E2%80%93+2025-03-10+14%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2286%22%2C%22label%22%3A%22IST+%E2%80%93+YYZ+%282025-03-10+14%3A30%3A00.0+%E2%80%93+2025-03-10+19%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2287%22%2C%22label%22%3A%22YYZ+%E2%80%93+BKK+%282025-03-11+16%3A00%3A00.0+%E2%80%93+2025-03-11+21%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2288%22%2C%22label%22%3A%22BKK+%E2%80%93+ICN+%282025-03-11+21%3A30%3A00.0+%E2%80%93+2025-03-12+02%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2289%22%2C%22label%22%3A%22ICN+%E2%80%93+EZE+%282025-03-12+10%3A00%3A00.0+%E2%80%93+2025-03-12+15%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2290%22%2C%22label%22%3A%22EZE+%E2%80%93+SVO+%282025-03-12+15%3A30%3A00.0+%E2%80%93+2025-03-12+20%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2291%22%2C%22label%22%3A%22SVO+%E2%80%93+CGK+%282025-03-13+11%3A00%3A00.0+%E2%80%93+2025-03-13+16%3A00%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2292%22%2C%22label%22%3A%22CGK+%E2%80%93+KUL+%282025-03-13+16%3A30%3A00.0+%E2%80%93+2025-03-13+21%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2293%22%2C%22label%22%3A%22KUL+%E2%80%93+AKL+%282025-03-14+07%3A15%3A00.0+%E2%80%93+2025-03-14+12%3A15%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2294%22%2C%22label%22%3A%22AKL+%E2%80%93+OSL+%282025-03-14+12%3A45%3A00.0+%E2%80%93+2025-03-14+17%3A45%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%2295%22%2C%22label%22%3A%22OSL+%E2%80%93+HEL+%282025-03-15+08%3A00%3A00.0+%E2%80%93+2025-03-15+18%3A30%3A00.0%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D",,922667764100,923074411700,928943636600
"278d3c20-856c-4564-8e09-06b535efdf49",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,929075593600,929083897900,929086659800
"28da8b4a-8600-42eb-ba3f-3dfe48e2b872",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,929101033400,929109619400,929111607200
"c6c0284f-0dac-421b-a301-ec4217d9af19",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,929125730000,929133086700,929135074000
"80d22eaa-cd50-4201-b0a2-7a1a27e76ca5",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,929148881500,929156486500,929158715400
"eb9fb206-e782-43fd-a095-ce81a8952fd5",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,929172456000,929178345200,929180512400
"4a66128b-cdb5-43f8-a1ff-bc4a19074a44",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,929195769400,929203201300,929205532900
"bb2a5f8b-c067-4644-ba77-0f115c283302",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,929221719000,929229728200,929232106900
"80b39f39-aa67-42f3-a8c8-104c7e917b3c",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,929248550200,929257116300,929259460800
"c3e6c7d5-630e-495d-9d64-13ccae090716",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,929275498200,929284215800,929286676000
"414f5dd8-8b88-4a22-a3e9-8383303dacd3",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,929303519300,929310074300,929311877000
"96165c75-7d26-4d10-928f-6fa9705df4a8",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,929329198000,929337829200,929340361900
"36c2680f-80e5-4a74-9bc4-74924863a71b",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,929356513600,929362973900,929365016000
"18f47c97-320e-426b-8fb0-9fbd8fa0c236",GET,/images/banner.png,,,200,image/png,,,929378522700,929386138300,929388073900
"9a7c9be7-d456-494f-8ddb-e9cf6c8216fc",GET,/images/logo.png,,,200,image/png,,,929405114300,929413026200,929415419400
